	id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
26655662,"Cozy Room (10 min T ride to Downton, Boston)",198679236,Maria,,Dorchester,42.31563,-71.05704,Private room,63,1,85,2020-03-11,4.17,2,237
26656189,Single Family House in heart of South Boston,21538402,Kayla,,South Boston,42.33379,-71.04728,Entire home/apt,399,2,8,2020-03-01,0.39,1,357
26660947,Sonder | Albany | Welcoming 1BR,12243051,Sonder,,South End,42.33802,-71.06796,Entire home/apt,94,30,12,2020-01-10,0.64,182,23
26661682,Sonder | Albany | Lovely 2BR,12243051,Sonder,,South End,42.33688,-71.068,Entire home/apt,120,30,11,2019-11-04,0.56,182,41
26662386,Sonder | Albany | Tranquil 2BR,12243051,Sonder,,South End,42.33664,-71.06782,Entire home/apt,124,30,14,2019-11-21,0.74,182,0
26719839,Spacious Two Bedroom Apartment. Free Parking &Wifi,200926376,Blerina,,Roxbury,42.31169,-71.08825,Entire home/apt,75,1,204,2020-03-06,9.98,1,19
26748319,Sonder | Boston Common | Timeless 2BR,12243051,Sonder,,Downtown,42.35125,-71.06357,Entire home/apt,129,30,22,2019-12-19,1.23,182,168
26750505,#201 Boston Private AC Twin BR 免费咖啡 禁烟,105851798,Anne,,Dorchester,42.30935,-71.0659,Private room,45,91,19,2019-09-21,0.96,20,90
26753806,5⭐ Eco-Vegan Travel Flat + City Square + Parking,11410590,Nika & Tony,,Charlestown,42.37508,-71.06278,Entire home/apt,125,1,91,2020-03-13,4.57,3,169
26759283,Boston Commons Condos 1BD 7,8534462,Corp Condos & Apts,,Downtown,42.35233,-71.06468,Entire home/apt,199,1,5,2018-10-24,0.25,116,106
26778454,"JP this WINTER, Two Bedroom, MONTHLY Discounts!",43613912,Drew,,Jamaica Plain,42.30617,-71.10549,Entire home/apt,125,31,3,2019-08-10,0.16,3,48
26778714,"5 ★ Clean & Peaceful, COVID-19 Protocols in Place",5430185,Laura And Olivia,,South End,42.34291,-71.07301,Entire home/apt,150,2,25,2020-03-02,1.66,7,121
26828892,Shelly's Swan Room,139072570,Lance And Shelly,,East Boston,42.38137,-71.02311,Private room,70,1,196,2020-03-01,9.67,5,298
26835473,Magnificent Medical 1BR Apt at Mass General!!,163251048,Jen,,West End,42.36502,-71.0686,Entire home/apt,249,3,2,2019-01-29,0.14,48,343
26849307,Apartment near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.25048,-71.11604,Entire home/apt,120,29,36,2019-11-19,1.81,7,160
26849309,Cozy Apt near transit/free parking/self check-in,201935605,Sherwin,,Hyde Park,42.24987,-71.11754,Entire home/apt,85,29,44,2020-03-01,2.22,7,140
26893347,★10 min to Downtown★,202301643,Pinar&Kubra,,South Boston,42.33,-71.05863,Private room,45,91,80,2019-12-31,4.31,2,183
26893801,Art Room (Near Subway - 2 stops from downtown),202301643,Pinar&Kubra,,South Boston,42.33138,-71.05696,Private room,74,91,82,2019-11-28,4.39,2,90
26987642,Sunny Spot on St Botolph!,76545076,Missy,,Back Bay,42.34407,-71.08115,Entire home/apt,200,91,56,2019-10-13,2.85,13,0
26997440,4D - south end/BU Med/NEU/Haynes Convention,41932249,Ann,,Roxbury,42.33695,-71.0786,Private room,80,91,48,2019-09-01,2.37,18,0
27074605,COLLEGE STUDENTS are welcome 3 MINS walk to train,156053359,Ken,,Dorchester,42.29107,-71.06637,Private room,45,91,3,2019-08-31,0.29,8,178
27104136,Brand new room with FREE breakfast and parking,188551199,Olga,,Dorchester,42.32608,-71.05827,Private room,239,1,47,2020-03-01,2.38,7,337
27112752,2BR Ideally Located Top Floor Brownstone Condo,53212424,Jason,,Brighton,42.33557,-71.14956,Entire home/apt,109,91,14,2019-07-10,1.25,1,0
27128200,New room with a great location and FREE breakfast,188551199,Olga,,Dorchester,42.32821,-71.05983,Private room,229,1,9,2019-09-07,0.46,7,349
27152264,Dearborn STEM Academy,13499840,Dean,,Roxbury,42.3278,-71.08125,Private room,45,91,2,2019-06-30,0.18,1,259
27158560,Clean&Private Bedroom/Bath walk to BCEC! Park opt!,42530911,Eda,,South Boston,42.33212,-71.03885,Private room,140,2,52,2020-03-08,2.64,1,241
27168524,Classic Boston Brownstone - Walk to Everything,3236168,Von,,South End,42.34653,-71.07302,Private room,111,1,140,2020-03-01,7.18,3,57
27172096,Welcoming Eco-Friendly Historic Home #1,1091732,Deacon,,Jamaica Plain,42.3106,-71.11111,Private room,60,2,25,2020-03-09,1.25,2,220
27197821,Cozy Room 2 Close to downtown & seaport district.,155919128,Erico,,Dorchester,42.30892,-71.07935,Private room,44,1,89,2020-02-23,4.58,3,316
27203329,"Private parking, clean, comfy room@3",183805757,Claire,,East Boston,42.36908,-71.03937,Private room,81,2,93,2020-03-01,4.77,3,36
27233115,"Close to T stop, no clean fee, 1 Free Parkng Space",53765664,Karen,,Dorchester,42.32067,-71.05607,Private room,53,1,88,2020-03-12,4.41,1,0
27258229,"Quiet, clean South End charmer with exposed brick",37408357,Mark,,South End,42.34426,-71.07342,Entire home/apt,200,2,32,2019-12-31,1.63,1,4
27261969,2 Rooms with views in Eco-Friendly Historic Home,1091732,Deacon,,Jamaica Plain,42.31127,-71.11282,Private room,80,2,5,2018-11-04,0.28,2,226
27286080,Boston,202522408,Hopeton,,Mattapan,42.27206,-71.08872,Private room,100,91,3,2019-09-02,0.17,1,358
27323777,Vintage Studio in Beacon Hill. Walk Everywhere,95634275,Sophia,,Beacon Hill,42.36005,-71.06529,Entire home/apt,168,11,64,2020-02-28,3.25,1,278
27339519,Sunny and Cozy 2 BR Apartment,202862511,Frank & Delilah,,Roxbury,42.32907,-71.09646,Entire home/apt,150,2,113,2020-03-13,5.81,1,141
27370560,Clarita's Place 2,148305529,Clara M,,Brighton,42.35836,-71.14214,Private room,75,1,44,2019-11-10,2.24,3,361
27370693,Clarita's Place 4,148305529,Clara M,,Brighton,42.35878,-71.14249,Private room,75,1,39,2019-11-09,2.03,3,358
27371158,Cozy Room 1 Close to downtown & seaport district.,155919128,Erico,,Dorchester,42.30706,-71.08048,Private room,44,1,96,2020-03-12,4.93,3,315
27371399,Clean and Modern 1 BR Guest Suite in the South End,204612202,Mike And Toni,,South End,42.33875,-71.07533,Entire home/apt,200,2,10,2019-10-22,0.98,1,0
27394276,Sun filled private room in spacious Boston home.,163838367,Jamie,,Jamaica Plain,42.31943,-71.11288,Private room,45,91,13,2019-06-24,0.67,1,0
27399137,地铁边上的小单房,63906798,Sulian,,Dorchester,42.31697,-71.05173,Private room,50,91,9,2019-08-28,1.14,1,181
27404136,Sunny 2 Bedroom in Longwood Area,20079643,Alex @ Boston Corporate Housing,,Mission Hill,42.33351,-71.10182,Entire home/apt,295,30,1,2019-11-06,0.23,19,164
27428142,JP Home for families - Garage Parking Inc!,13960633,Charles,,Jamaica Plain,42.29833,-71.1104,Private room,175,2,3,2019-09-02,0.16,2,14
27429577,Secluded Tower Home in Bright Castle,63270976,Peter,,Allston,42.35299,-71.14075,Entire home/apt,175,1,230,2020-02-29,12.26,1,55
27457542,WoW!! Boston Bluebird Modern 2BD by MBTA Bus & T,95459395,Bluebird,,Mission Hill,42.33153,-71.11099,Entire home/apt,499,9,0,,,43,353
27459736,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33099,-71.11122,Entire home/apt,199,29,1,2018-11-11,0.06,68,181
27459741,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33088,-71.11242,Entire home/apt,199,29,0,,,68,181
27459746,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33043,-71.11301,Entire home/apt,199,29,1,2018-10-07,0.06,68,181
27459750,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33108,-71.11148,Entire home/apt,199,29,1,2018-10-21,0.06,68,181
27460321,"Lux 2BR 1BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33226,-71.11264,Entire home/apt,199,29,1,2018-11-18,0.06,68,181
27461009,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33034,-71.11114,Entire home/apt,199,29,0,,,68,176
27461431,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33246,-71.11234,Entire home/apt,199,29,0,,,68,181
27461511,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33202,-71.11231,Entire home/apt,199,29,2,2019-11-10,0.11,68,176
27461905,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33087,-71.11147,Entire home/apt,199,29,1,2019-04-14,0.09,68,181
27461993,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33073,-71.11237,Entire home/apt,199,29,2,2018-11-23,0.11,68,181
27462072,"Lux 2BR 2BA Apt w/rooftop deck, gym, WiFi",9419684,Mike,,Mission Hill,42.33183,-71.11156,Entire home/apt,199,29,0,,,68,181
27501160,Great time to visit Boston! Adorable 1BR Condo.,101356888,Erik,,East Boston,42.37224,-71.04042,Entire home/apt,95,31,73,2020-03-10,3.78,2,234
27503398,Light-Filled Gorgeous New Luxury Apartment,113533375,Devora,,Roxbury,42.32489,-71.09417,Entire home/apt,275,2,50,2020-03-01,2.66,2,321
27509899,Gorgeous 18H villa near Harvard University,14785487,Aihua,,Allston,42.35879,-71.13494,Entire home/apt,750,28,7,2019-12-02,0.36,6,360
27571301,Sonder | SoWa | Dashing 3BR,12243051,Sonder,,South End,42.34494,-71.06609,Entire home/apt,152,30,65,2020-02-22,3.54,182,93
27572527,Sonder | SoWa | Delightful 2BR,12243051,Sonder,,South End,42.34341,-71.06435,Entire home/apt,119,30,16,2020-01-10,0.86,182,4
27573090,Sonder | SoWa | Pristine 2BR,12243051,Sonder,,South End,42.34466,-71.06617,Entire home/apt,120,30,26,2019-12-19,1.36,182,80
27584770,Executive Suits in Downtown Boston Unit 3,207623401,Venn,,Chinatown,42.35181,-71.0612,Entire home/apt,249,2,36,2020-01-16,1.86,3,167
27606556,Amazing location!! Spacious 1 bedroom condo,118491089,David,,South Boston,42.33311,-71.0361,Entire home/apt,90,91,11,2019-10-24,0.90,1,77
27625974,Brand New Apt Steps From The Water & Downtown,208469788,Kevin And Emily,,Charlestown,42.37459,-71.06312,Entire home/apt,145,91,10,2019-11-03,0.71,1,0
27634728,Boston Condominium,31340713,Kama,,Brighton,42.33876,-71.15112,Entire home/apt,125,28,12,2019-08-27,0.67,9,358
27635713,5⭐ Eco-Vegan Nature Retreat + 2 Bedrooms + Parking,11410590,Nika & Tony,,Charlestown,42.37427,-71.06268,Entire home/apt,100,1,73,2020-03-09,3.83,3,137
27639994,Perfect Room in the South End for solo adventurer,3236168,Von,,South End,42.34553,-71.07334,Private room,90,1,145,2020-02-27,7.51,3,74
27659017,"1A south end, sunny room w/bath near T/BU Medical",41932249,Ann,,Roxbury,42.33701,-71.07805,Private room,49,1,47,2020-03-01,2.55,18,46
27661676,"Luxury 3bd/2ba Townhouse S. Boston, BCEC, Seaport",41210370,Rachel,,South Boston,42.33423,-71.03889,Entire home/apt,375,3,56,2020-03-03,3.11,1,145
27669626,"Downtown Boston, Near South Station Bus Terminal",208829554,Ping,,Chinatown,42.35094,-71.06075,Entire home/apt,205,1,127,2020-02-16,6.95,1,156
27734523,Boston Room (3-1),209395207,Belkis,,Jamaica Plain,42.31432,-71.10133,Private room,69,29,14,2019-10-31,0.73,12,244
27784901,"3br house in S. Boston, near Seaport,BCEC&downtown",10717877,Shervin,,South Boston,42.3348,-71.04524,Entire home/apt,270,3,87,2020-03-08,4.67,1,199
27810970,Alaska Street R53,188939923,Mort,,Roxbury,42.3222,-71.0799,Private room,85,2,12,2020-03-02,0.64,4,86
27826600,Cozy Medical 2 Bedroom Apt Close to Dana Farber!,163251048,Jen,,Mission Hill,42.33064,-71.11278,Entire home/apt,599,3,0,,,48,365
27827140,Convenient Medical 2BR Apt - Boston Childrens Hosp,163251048,Jen,,Mission Hill,42.33216,-71.11146,Entire home/apt,599,3,0,,,48,362
27827788,Magnificent Longwood Medical 2BR - Fenway Park,163251048,Jen,,Mission Hill,42.33241,-71.11298,Entire home/apt,599,3,0,,,48,365
27854109,Boston private room (1-5),209395207,Belkis,,Jamaica Plain,42.31371,-71.1007,Private room,59,29,9,2019-12-14,0.54,12,217
27879644,"Spacious room, near transit, keyless self check-in",201935605,Sherwin,,Hyde Park,42.25124,-71.1174,Private room,55,29,14,2019-11-19,0.73,7,150
27879776,"Room near MBTA transit, Keyless self check-in",201935605,Sherwin,,Hyde Park,42.25099,-71.11725,Private room,75,30,18,2019-10-19,0.94,7,143
27883358,(01) Comfort Somerville room,36386278,Fang,,Charlestown,42.38511,-71.08336,Private room,60,1,0,,,5,88
27883490,"(04) Close to University area, Harvard/MIT",36386278,Fang,,Charlestown,42.38526,-71.08391,Private room,60,1,0,,,5,83
27883589,(02) Safe and comfortable room,36386278,Fang,,Charlestown,42.38519,-71.08195,Private room,60,1,0,,,5,88
27883704,"(05)Next to Harvard/MIT, Orange line",36386278,Fang,,Charlestown,42.38479,-71.08402,Private room,60,1,0,,,5,84
27883870,"(06) Close to Orange line, University, Downtown",36386278,Fang,,Charlestown,42.38618,-71.08275,Private room,60,1,0,,,5,84
27893040,Newly renovated South End 2 bedroom apartment,103017326,Vika,,Roxbury,42.33246,-71.07957,Entire home/apt,250,91,42,2019-11-10,2.20,1,42
27904192,"Large Comft. 2 Bedroom, Modern Buildg, Across MGH",20079643,Alex @ Boston Corporate Housing,,West End,42.36456,-71.06923,Entire home/apt,241,30,5,2019-12-14,0.30,19,177
27906365,Alaska Street R51,188939923,Mort,,Roxbury,42.3208,-71.08011,Private room,65,2,23,2020-03-01,1.22,4,88
27920247,Boston Private room (1-3),209395207,Belkis,,Jamaica Plain,42.3135,-71.09928,Private room,49,29,11,2020-02-29,0.72,12,132
27920433,Boston Private Room (1-1),209395207,Belkis,,Jamaica Plain,42.31536,-71.09967,Private room,49,40,1,2018-08-31,0.05,12,26
27921597,Boston private room (1-4),209395207,Belkis,,Jamaica Plain,42.3155,-71.10068,Private room,49,29,7,2019-12-15,0.37,12,275
27922387,Boston private room (1-2),209395207,Belkis,,Jamaica Plain,42.3139,-71.09963,Private room,49,29,10,2020-01-31,0.53,12,224
27927966,cozy room on third floor,69267172,Lynda,,Roslindale,42.27608,-71.13366,Private room,40,1,19,2019-11-01,1.00,6,365
27935696,Exposed Brick Private Room-  3 min. walk to subway,3236168,Von,,South End,42.3455,-71.07378,Private room,111,1,146,2020-03-01,7.78,3,65
27954309,Botolph Street 1 Bedroom Deluxe,76545076,Missy,,Back Bay,42.34655,-71.0804,Entire home/apt,160,91,39,2019-08-16,2.06,13,0
27990313,Bina’s Home Away from Home Cozy Master Suite,153568352,Sabina & Frederick,,Mattapan,42.27659,-71.08519,Private room,95,1,39,2019-11-03,2.06,5,193
27990441,#B104 Boston Private Two twin BR Central AC,105851798,Anne,,Dorchester,42.30767,-71.06615,Private room,65,28,18,2019-11-10,0.96,20,361
27990984,Bina’s Home away from Home 2,153568352,Sabina & Frederick,,Mattapan,42.27808,-71.087,Private room,80,1,70,2019-09-19,3.70,5,193
27992316,Boston guest suite,157579197,Jonathan,,Brighton,42.34117,-71.15137,Entire home/apt,100,2,109,2020-03-01,5.99,1,61
28014596,#B102 Boston Private room Central AC 咖啡免费全楼禁烟,105851798,Anne,,Dorchester,42.30775,-71.06572,Private room,85,29,16,2019-10-12,0.86,20,365
28027835,Large One Bedroom with Balcony Over Charles River,20079643,Alex @ Boston Corporate Housing,,West End,42.36456,-71.06923,Entire home/apt,220,30,3,2019-10-13,0.30,19,13
28033271,"Private Bed/Bath/Entrance, next to Train Station!",211749888,Val/Erika/Scott,,Dorchester,42.3104,-71.05392,Private room,60,2,99,2020-02-23,5.28,1,61
28036142,Bina’s Home away from home 6,153568352,Sabina & Frederick,,Mattapan,42.27844,-71.08577,Private room,80,1,56,2019-11-01,3.46,5,193
28048288,★Walk Everywhere★Brand New Renovation★Full Luxury★,59234220,Lara,,Beacon Hill,42.35736,-71.07055,Entire home/apt,299,28,24,2019-11-27,1.29,7,51
28054656,#B103 Boston Private room Central AC 咖啡免费全楼禁烟,105851798,Anne,,Dorchester,42.29717,-71.06241,Private room,55,91,18,2019-11-16,0.96,20,360
28071995,Lower Mills Guest Suite,18465514,Bj,,Mattapan,42.27565,-71.07743,Entire home/apt,85,2,45,2019-12-23,3.19,1,69
28099312,Copley Condos 1BD,8534462,Corp Condos & Apts,,Back Bay,42.34618,-71.07902,Entire home/apt,199,91,8,2019-10-27,0.43,116,133
28104387,Charming Boston Townhouse,212295289,Amy,,Jamaica Plain,42.28814,-71.11597,Entire home/apt,259,2,31,2019-12-29,1.70,1,52
28108074,Instaworthy View★Spacious★Large Groups★Close to DT,187675813,Miya,,Roxbury,42.32361,-71.09535,Entire home/apt,350,91,72,2019-12-28,4.11,9,242
28122799,★Large Retreat 5BR w/3BA★ Close to Everything,187675813,Miya,,Mission Hill,42.33215,-71.11034,Entire home/apt,650,1,86,2020-02-23,4.87,9,317
28125388,★Bright & Beautiful 5BR w/2BA★Close to Everything,187675813,Miya,,Mission Hill,42.33215,-71.11034,Entire home/apt,650,1,86,2020-03-01,4.59,9,302
28126102,★Hidden Gem 6BR w/3.5BA★ Close to Transportation,187675813,Miya,,Jamaica Plain,42.32135,-71.10373,Entire home/apt,400,91,73,2020-03-01,3.97,9,226
28126603,★Sunlit & Spacious 3BR w/2BA★ Close to T,187675813,Miya,,Jamaica Plain,42.32276,-71.10279,Entire home/apt,400,91,58,2020-03-01,3.17,9,227
28161172,"Room w/ Private Bathroom, near MBTA transit",201935605,Sherwin,,Hyde Park,42.25085,-71.11705,Private room,65,30,19,2019-08-31,1.02,7,154
28202522,Walk to train Downtown or UMASS BOSTON,156053359,Ken,,Dorchester,42.29174,-71.06644,Private room,45,91,1,2019-05-19,0.10,8,0
28218323,Executive Suits in Downtown Boston Unit 4,207623401,Venn,,Chinatown,42.3513,-71.05951,Entire home/apt,249,2,36,2020-03-01,1.94,3,166
28241815,Luxury - 3 Bed - Next to Prudential #65,133927887,Kat,,Back Bay,42.34409,-71.08378,Entire home/apt,329,91,25,2019-08-13,1.44,12,0
28242815,Charming 3 Bed Near Hynes convention center #20,133927887,Kat,,Back Bay,42.34565,-71.08563,Entire home/apt,329,91,4,2018-12-28,0.22,12,0
28298193,Luxury Waterfront Apt (North End),180283497,Michelle,,North End,42.36683,-71.05297,Entire home/apt,110,91,0,,,6,364
28302081,La Casa Boheme,59978794,Gianni,,Roxbury,42.31855,-71.08829,Private room,125,2,21,2019-12-01,1.20,1,359
28306371,Cute Apartment-South End/Back Bay/Downtown Boston,142808482,Cassandra,,South End,42.33945,-71.07479,Entire home/apt,99,28,75,2019-10-12,4.05,2,102
28337171,Copley Condos 1BD 2,8534462,Corp Condos & Apts,,Back Bay,42.34676,-71.07863,Entire home/apt,199,91,23,2019-12-29,1.25,116,201
28337464,Copley Condos 1BD 3,8534462,Corp Condos & Apts,,Back Bay,42.34707,-71.07988,Entire home/apt,199,91,3,2018-11-11,0.16,116,190
28340540,Abigayle's Bed and Breakfast M263 K3c,32532791,Marie,,Fenway,42.3506,-71.09524,Private room,170,2,19,2020-03-01,1.07,11,191
28358942,Room G: Big Old Home in Dorchester,90687632,Crystal-Grace,,Dorchester,42.28603,-71.08524,Private room,22,91,2,2018-09-22,0.11,1,108
28360335,"Bright + Open Back Bay 1BR w/ Gym, near the Common by Blueground",107434423,Blueground,,Bay Village,42.34992,-71.06943,Entire home/apt,248,32,1,2019-04-27,0.09,153,0
28431105,Sonder | SoWa | Chic 2BR,12243051,Sonder,,South End,42.34323,-71.06467,Entire home/apt,124,30,27,2020-01-15,1.48,182,66
28440873,North end Luxury Condo - WALK TO IT ALL,214706437,Rachel,,North End,42.36698,-71.05546,Entire home/apt,250,2,102,2020-02-27,5.70,2,99
28464083,Boston Commons Condos 1BD 5,8534462,Corp Condos & Apts,,Downtown,42.35153,-71.06313,Entire home/apt,199,91,1,2019-02-02,0.07,116,168
28467644,Chic 3 Bed Apartment! Incredible Location Downtown,1118374,Matthew,,Back Bay,42.34508,-71.08633,Entire home/apt,259,91,53,2020-01-01,2.90,2,131
28492594,Sonder | SoWa | Premier 3BR,12243051,Sonder,,South End,42.34432,-71.0658,Entire home/apt,152,30,36,2020-01-17,2.01,182,45
28492650,Sonder | SoWa | Picturesque 2BR,12243051,Sonder,,South End,42.34353,-71.06485,Entire home/apt,119,30,24,2020-02-15,1.47,182,45
28492687,Sonder | SoWa | Stunning 3BR,12243051,Sonder,,South End,42.34362,-71.06461,Entire home/apt,152,30,33,2020-03-01,1.84,182,22
28492715,Sonder | SoWa | Bright 2BR,12243051,Sonder,,South End,42.34508,-71.06556,Entire home/apt,122,30,27,2020-01-30,1.49,182,55
28492719,Sonder | Boston Common | Cozy Studio,12243051,Sonder,,Chinatown,42.35196,-71.06196,Entire home/apt,100,30,18,2019-12-30,1.02,182,161
28492737,Sonder | SoWa | Serene 2BR,12243051,Sonder,,South End,42.34472,-71.06614,Entire home/apt,124,30,26,2020-01-03,1.44,182,25
28494167,Sleek Garden Level Studio: 1 Stop from Everything,95772002,Matthew,,East Boston,42.37202,-71.03922,Entire home/apt,90,3,85,2020-03-11,5.18,1,58
28517787,"Renovated, Sleeps 6,Victorian Home,BU, BC, MBTA",96961013,Deb,,Brighton,42.3388,-71.15046,Entire home/apt,200,28,30,2019-09-23,1.65,3,314
28531225,"Modern Back Bay 1BR w/ Gym, near Newbury + Copley by Blueground",107434423,Blueground,,Back Bay,42.34863,-71.07409,Entire home/apt,308,32,0,,,153,3
28545204,Boston Commons Condos Studio 5,8534462,Corp Condos & Apts,,Downtown,42.35243,-71.06398,Entire home/apt,199,1,2,2019-03-17,0.13,116,163
28545355,Boston Commons Condos Studio 8,8534462,Corp Condos & Apts,,Downtown,42.35092,-71.06333,Entire home/apt,199,1,4,2019-07-14,0.29,116,168
